G3	G4	1.401176
G4	G3	1.040028
G5	G7	0.675298
G5	G6	0.353669
G8	G7	0.337251
G7	G5	0.237827
G9	G1	0.164387
G4	G2	0.123538
G6	G7	0.116901
G6	G8	0.113638
G7	G2	0.086242
G10	G1	0.078713
G10	G3	0.077440
G3	G9	0.046431
G3	G2	0.045397
G9	G6	0.037454
G10	G4	0.032617
G10	G5	0.032518
G7	G9	0.030380
G8	G9	0.025031
G5	G2	0.024362
G9	G2	0.021121
G1	G10	0.019993
G2	G1	0.019884
G1	G3	0.016033
G2	G10	0.015438
G2	G4	0.015205
G10	G8	0.015190
G5	G1	0.015082
G6	G9	0.014999
G3	G1	0.014563
G1	G9	0.014302
G1	G2	0.013176
G4	G9	0.013104
G6	G2	0.012635
G4	G1	0.012609
G7	G6	0.012513
G6	G10	0.012477
G6	G5	0.012208
G10	G9	0.012182
G8	G6	0.012082
G1	G8	0.011954
G10	G2	0.011948
G2	G9	0.011836
G4	G8	0.011775
G9	G10	0.011571
G10	G6	0.011379
G8	G2	0.011358
G7	G8	0.011302
G9	G7	0.011301
G9	G8	0.011280
G4	G10	0.011228
G7	G10	0.011079
G5	G8	0.010970
G2	G3	0.010906
G3	G7	0.010861
G3	G8	0.010656
G8	G3	0.010572
G6	G3	0.010561
G3	G10	0.010500
G1	G4	0.010458
G7	G1	0.010444
G8	G1	0.010418
G9	G4	0.010414
G8	G5	0.010396
G2	G8	0.010345
G5	G9	0.010309
G5	G3	0.010293
G2	G5	0.010249
G9	G5	0.010225
G3	G5	0.010212
G2	G6	0.010183
G5	G4	0.010162
G9	G3	0.010130
G1	G7	0.010111
G8	G10	0.010101
G7	G3	0.010086
G4	G5	0.010050
G3	G6	0.010034
G1	G5	0.010033
G4	G6	0.010026
G4	G7	0.010018
G1	G6	0.010000
G2	G7	0.010000
G5	G10	0.010000
G6	G1	0.010000
G6	G4	0.010000
G7	G4	0.010000
G8	G4	0.010000
G10	G7	0.010000
