G3	G4	10.999900
G4	G1	10.852187
G4	G9	10.273393
G6	G5	10.246894
G7	G1	10.162689
G4	G3	10.154961
G3	G1	9.121792
G2	G10	9.105878
G8	G2	9.103163
G7	G3	9.072654
G6	G9	9.066934
G10	G2	9.065634
G6	G7	9.064993
G5	G9	9.061563
G1	G4	8.060998
G5	G4	8.045975
G5	G6	8.044030
G9	G7	7.042886
G5	G10	7.042584
G10	G8	7.042435
G2	G5	7.042149
G1	G3	7.038511
G3	G2	7.037113
G8	G9	7.036541
G3	G9	6.036200
G5	G2	6.036145
G4	G6	6.034538
G2	G3	6.032551
G3	G7	6.030436
G4	G2	6.029903
G9	G5	5.027339
G9	G6	5.025016
G9	G10	5.023992
G6	G3	5.023573
G4	G5	5.021872
G1	G6	5.021106
G8	G5	4.019571
G3	G5	4.018627
G7	G9	4.017902
G7	G6	4.015679
G6	G4	4.014929
G6	G1	4.014783
G1	G5	4.014626
G2	G8	3.214146
G3	G8	3.014165
G10	G7	3.013429
G8	G1	3.013021
G4	G8	3.011759
G2	G4	3.011753
G1	G9	2.416833
G10	G5	1.557241
G7	G4	1.485397
G2	G1	1.121083
G4	G7	1.094844
G9	G8	1.054022
G6	G8	1.051160
G8	G6	1.049339
G7	G2	0.060520
G6	G2	0.055117
G1	G2	0.053282
G6	G10	0.050730
G9	G3	0.041593
G1	G7	0.040181
G4	G10	0.039106
G10	G4	0.033170
G9	G1	0.031192
G10	G1	0.029208
G5	G1	0.028290
G9	G4	0.026671
G8	G10	0.024286
G3	G10	0.021142
G2	G6	0.021042
G10	G6	0.018277
G2	G7	0.017945
G5	G8	0.014430
G5	G3	0.013775
G10	G3	0.011265
G7	G5	0.011115
G2	G9	0.011034
G3	G6	0.010622
G5	G7	0.010300
G10	G9	0.010122
G1	G8	0.010000
G1	G10	0.010000
G7	G8	0.010000
G7	G10	0.010000
G8	G3	0.010000
G8	G4	0.010000
G8	G7	0.010000
G9	G2	0.010000
