G3	G4	0.999900
G7	G8	0.575114
G8	G9	0.482601
G4	G1	0.429116
G1	G2	0.322899
G8	G7	0.241499
G10	G9	0.232901
G9	G8	0.194707
G1	G6	0.191782
G6	G10	0.182511
G9	G10	0.174650
G3	G7	0.151756
G3	G9	0.130084
G8	G5	0.127019
G5	G2	0.121720
G4	G2	0.120492
G7	G6	0.095260
G10	G4	0.087290
G2	G6	0.078292
G7	G1	0.077536
G5	G10	0.071679
G10	G5	0.071445
G5	G8	0.059227
G6	G2	0.056479
G1	G4	0.054730
G6	G3	0.050280
G3	G8	0.050107
G8	G10	0.049043
G1	G3	0.048165
G4	G3	0.046407
G5	G4	0.046239
G2	G4	0.043898
G6	G4	0.043892
G1	G9	0.039364
G10	G1	0.038990
G2	G5	0.036962
G3	G2	0.036877
G2	G10	0.036559
G2	G8	0.036507
G10	G6	0.034635
G8	G3	0.034601
G10	G2	0.032751
G1	G10	0.031947
G5	G7	0.031809
G7	G10	0.030599
G6	G1	0.027618
G8	G1	0.026559
G7	G5	0.025397
G2	G9	0.024282
G7	G9	0.024117
G5	G9	0.022808
G4	G10	0.022062
G4	G5	0.020126
G6	G9	0.019948
G6	G5	0.019494
G5	G1	0.019002
G9	G7	0.018714
G8	G2	0.018529
G1	G5	0.017914
G9	G1	0.017587
G3	G5	0.016719
G2	G3	0.015804
G3	G1	0.015660
G1	G8	0.015365
G5	G3	0.014714
G10	G3	0.014491
G4	G6	0.014093
G10	G7	0.013914
G7	G2	0.013864
G7	G4	0.013043
G6	G7	0.012923
G5	G6	0.012892
G1	G7	0.012820
G7	G3	0.012677
G10	G8	0.012444
G3	G6	0.011801
G9	G2	0.011536
G8	G4	0.011252
G8	G6	0.010788
G3	G10	0.010656
G4	G8	0.010584
G9	G4	0.010529
G9	G5	0.010474
G4	G7	0.010384
G2	G1	0.010000
G2	G7	0.010000
G4	G9	0.010000
G6	G8	0.010000
G9	G3	0.010000
G9	G6	0.010000
