G1	G5	7.508171
G9	G10	7.497374
G8	G6	3.287561
G3	G8	1.137276
G8	G4	1.112263
G3	G7	1.081047
G1	G2	0.704681
G1	G7	0.572022
G4	G7	0.470965
G6	G2	0.259809
G6	G4	0.241556
G4	G3	0.240511
G2	G4	0.214563
G7	G4	0.208808
G6	G1	0.176961
G5	G4	0.175975
G9	G3	0.164271
G9	G7	0.148836
G4	G9	0.147229
G5	G8	0.146356
G8	G2	0.140830
G1	G3	0.135038
G6	G8	0.122058
G6	G7	0.120288
G1	G4	0.117673
G10	G4	0.116404
G5	G1	0.115040
G1	G9	0.113506
G3	G4	0.106994
G7	G1	0.102744
G1	G8	0.096355
G6	G10	0.092379
G5	G10	0.089443
G9	G8	0.089271
G2	G10	0.088371
G3	G1	0.086357
G6	G3	0.085141
G7	G3	0.084339
G7	G10	0.082338
G4	G1	0.082108
G4	G8	0.080304
G7	G9	0.074583
G7	G8	0.072169
G10	G7	0.071410
G3	G6	0.069156
G9	G4	0.068982
G2	G1	0.060301
G2	G7	0.060126
G4	G6	0.056059
G7	G2	0.053960
G3	G10	0.051975
G3	G5	0.050773
G5	G3	0.049872
G7	G5	0.045557
G10	G3	0.045318
G8	G9	0.042779
G1	G6	0.041761
G9	G6	0.041352
G5	G7	0.039252
G7	G6	0.037270
G10	G8	0.036919
G8	G1	0.036652
G2	G8	0.035249
G6	G5	0.035234
G4	G2	0.032456
G8	G7	0.032158
G10	G1	0.031008
G9	G1	0.029293
G2	G5	0.029248
G4	G5	0.027142
G8	G10	0.026120
G8	G3	0.023993
G2	G3	0.021325
G9	G2	0.017255
G1	G10	0.015802
G9	G5	0.013997
G3	G9	0.012626
G5	G6	0.012545
G8	G5	0.010527
G4	G10	0.010318
G10	G9	0.009920
G6	G9	0.007907
G10	G6	0.006296
G2	G6	0.006249
G2	G9	0.005491
G5	G9	0.004429
G10	G5	0.003470
G5	G2	0.003104
G10	G2	0.002196
G3	G2	0.000908
