G2	G3	8.813864
G9	G5	5.242575
G2	G1	3.325340
G10	G7	1.165474
G5	G8	0.991862
G8	G7	0.675714
G2	G7	0.586627
G2	G6	0.370690
G5	G2	0.358472
G3	G4	0.339944
G3	G6	0.334654
G9	G4	0.304794
G2	G4	0.231627
G4	G10	0.189188
G5	G9	0.182508
G6	G8	0.139686
G3	G5	0.132224
G8	G5	0.112349
G6	G5	0.109442
G1	G4	0.102541
G4	G1	0.088575
G3	G7	0.085631
G8	G1	0.085033
G10	G1	0.075456
G4	G6	0.074223
G3	G9	0.073508
G5	G6	0.072167
G8	G2	0.069352
G10	G9	0.068618
G1	G6	0.067244
G2	G8	0.066998
G4	G3	0.065903
G7	G10	0.064624
G1	G2	0.062769
G6	G4	0.060959
G3	G1	0.059455
G1	G3	0.058807
G5	G3	0.058807
G7	G3	0.058807
G7	G5	0.056392
G9	G6	0.056383
G10	G4	0.054842
G5	G1	0.054087
G5	G4	0.052855
G1	G7	0.050313
G2	G5	0.049629
G8	G4	0.048730
G8	G3	0.048535
G7	G9	0.046009
G1	G9	0.042309
G8	G9	0.041946
G10	G6	0.040351
G8	G10	0.038981
G9	G10	0.038716
G1	G5	0.037612
G7	G6	0.036064
G4	G9	0.035681
G1	G10	0.034948
G4	G7	0.033150
G9	G3	0.032774
G6	G3	0.032324
G10	G5	0.031436
G5	G10	0.031072
G9	G8	0.030953
G3	G8	0.030000
G2	G10	0.029698
G9	G1	0.029240
G6	G2	0.029218
G5	G7	0.028369
G10	G2	0.028111
G6	G10	0.027598
G6	G7	0.025785
G4	G8	0.022178
G6	G9	0.019761
G4	G5	0.018193
G2	G9	0.015920
G7	G2	0.011725
G1	G8	0.011221
G7	G1	0.009314
G4	G2	0.008047
G9	G7	0.007365
G9	G2	0.006817
G7	G8	0.006064
G6	G1	0.005550
G10	G8	0.005157
G8	G6	0.004288
G7	G4	0.004125
G3	G10	0.002100
G3	G2	0.001230
G10	G3	0.000450
