G1	G6	0.880258
G5	G10	0.864657
G5	G7	0.758591
G1	G7	0.700446
G9	G7	0.610499
G5	G3	0.608473
G1	G2	0.358695
G9	G6	0.328885
G9	G1	0.320173
G9	G2	0.306481
G1	G8	0.301799
G5	G4	0.238326
G9	G8	0.233225
G1	G4	0.196473
G5	G8	0.189342
G1	G5	0.181483
G1	G3	0.167697
G9	G3	0.167697
G7	G4	0.129590
G8	G2	0.113688
G3	G7	0.109011
G10	G7	0.100158
G2	G7	0.099604
G5	G9	0.092668
G8	G6	0.092559
G3	G8	0.090613
G8	G3	0.085015
G6	G2	0.082213
G3	G10	0.080847
G4	G2	0.073632
G10	G4	0.073490
G9	G4	0.072646
G7	G3	0.070496
G9	G5	0.069498
G7	G6	0.067552
G6	G5	0.065612
G3	G1	0.064804
G4	G5	0.063450
G8	G1	0.062926
G8	G7	0.062155
G2	G1	0.061608
G2	G4	0.059005
G4	G8	0.057421
G9	G10	0.054418
G1	G9	0.053914
G4	G10	0.052735
G10	G5	0.050042
G5	G1	0.048754
G2	G8	0.048155
G4	G7	0.048056
G3	G5	0.047654
G7	G2	0.046073
G2	G10	0.045220
G7	G8	0.044605
G6	G3	0.044001
G4	G3	0.043782
G6	G9	0.042706
G6	G10	0.039873
G5	G6	0.036286
G7	G1	0.035597
G10	G8	0.035218
G7	G10	0.033956
G3	G2	0.032490
G5	G2	0.032282
G10	G6	0.031688
G10	G9	0.028697
G6	G4	0.024241
G2	G5	0.022000
G10	G3	0.021992
G2	G9	0.021990
G2	G3	0.021789
G4	G6	0.021021
G8	G10	0.020989
G1	G10	0.018885
G2	G6	0.016902
G8	G5	0.015323
G3	G6	0.014786
G6	G7	0.014098
G10	G2	0.013791
G8	G4	0.013274
G3	G9	0.013016
G3	G4	0.010967
G6	G8	0.009387
G7	G9	0.007993
G8	G9	0.007988
G7	G5	0.006677
G10	G1	0.004340
G6	G1	0.002569
G4	G1	0.001771
G4	G9	0.000004
