G4	G2	0.488515
G9	G2	0.300130
G5	G3	0.288807
G1	G5	0.285861
G4	G8	0.276755
G2	G5	0.276279
G4	G7	0.267026
G9	G7	0.265963
G4	G6	0.222600
G9	G6	0.202785
G9	G5	0.189710
G9	G3	0.188289
G4	G3	0.184746
G3	G5	0.181055
G10	G3	0.174952
G8	G5	0.174198
G8	G3	0.172514
G4	G5	0.164160
G6	G2	0.158443
G10	G5	0.157056
G2	G4	0.151977
G5	G2	0.143432
G2	G3	0.141820
G1	G2	0.141674
G2	G1	0.136293
G10	G6	0.133820
G3	G2	0.126369
G1	G6	0.124926
G7	G9	0.124392
G10	G1	0.117138
G7	G5	0.108637
G1	G4	0.107500
G8	G7	0.106750
G3	G1	0.097770
G3	G6	0.095666
G10	G4	0.094415
G3	G9	0.094333
G2	G8	0.089631
G7	G8	0.088758
G6	G8	0.088096
G1	G3	0.087478
G5	G9	0.086365
G4	G1	0.086229
G9	G4	0.085667
G7	G4	0.081321
G10	G2	0.080605
G6	G3	0.075013
G1	G10	0.056850
G8	G2	0.056066
G2	G6	0.055840
G10	G8	0.055594
G6	G5	0.055523
G3	G8	0.053732
G2	G9	0.052311
G3	G4	0.048957
G4	G10	0.043924
G10	G7	0.043484
G4	G9	0.043104
G9	G8	0.042535
G8	G10	0.040783
G6	G4	0.038423
G6	G9	0.035579
G3	G10	0.034326
G6	G10	0.034083
G8	G4	0.033979
G1	G8	0.031159
G6	G7	0.029036
G1	G9	0.028854
G9	G10	0.028816
G2	G7	0.028076
G9	G1	0.027703
G3	G7	0.027238
G8	G9	0.026831
G6	G1	0.024604
G7	G2	0.024539
G1	G7	0.024347
G7	G10	0.023831
G8	G6	0.020604
G5	G7	0.019137
G7	G6	0.017920
G5	G10	0.017393
G10	G9	0.016274
G5	G4	0.014978
G7	G3	0.012465
G5	G8	0.011376
G8	G1	0.010232
G7	G1	0.007356
G2	G10	0.006438
G5	G1	0.002875
G5	G6	0.002683
