G7	G1	0.999900
G6	G7	0.769863
G6	G3	0.733044
G5	G3	0.461328
G7	G8	0.459779
G8	G4	0.444099
G5	G6	0.437025
G3	G5	0.429173
G3	G10	0.385135
G10	G6	0.365653
G4	G9	0.362368
G7	G6	0.352502
G10	G2	0.352313
G6	G2	0.317803
G8	G5	0.305949
G9	G10	0.304527
G4	G8	0.291307
G5	G7	0.265280
G7	G2	0.261891
G6	G1	0.244469
G1	G10	0.241708
G3	G4	0.241465
G3	G6	0.221811
G10	G3	0.220900
G7	G5	0.195141
G2	G9	0.194724
G6	G5	0.194621
G3	G9	0.192931
G1	G4	0.189214
G5	G2	0.187163
G3	G2	0.186695
G10	G9	0.185979
G1	G5	0.185814
G10	G1	0.184549
G6	G10	0.182906
G5	G8	0.177166
G1	G9	0.176314
G5	G9	0.174088
G2	G8	0.166528
G10	G7	0.166423
G5	G4	0.165794
G2	G6	0.163945
G7	G9	0.160698
G9	G8	0.160405
G2	G10	0.158760
G8	G9	0.156895
G9	G4	0.153338
G1	G8	0.150585
G6	G9	0.149059
G7	G4	0.147970
G4	G10	0.147353
G2	G4	0.146622
G6	G4	0.144568
G2	G5	0.141510
G7	G10	0.136852
G3	G7	0.132956
G10	G5	0.130408
G3	G8	0.129896
G1	G7	0.129698
G8	G1	0.125903
G1	G2	0.121848
G2	G3	0.121705
G10	G4	0.119986
G6	G8	0.118987
G9	G2	0.118251
G5	G10	0.106274
G4	G2	0.105788
G8	G2	0.101303
G2	G7	0.101183
G10	G8	0.098404
G8	G7	0.092023
G9	G5	0.090695
G8	G10	0.089540
G4	G5	0.079745
G7	G3	0.071733
G1	G6	0.067366
G2	G1	0.067227
G4	G7	0.060718
G1	G3	0.060288
G5	G1	0.056115
G9	G6	0.054917
G4	G6	0.054479
G8	G3	0.045512
G4	G1	0.045434
G4	G3	0.038545
G8	G6	0.035358
G9	G7	0.034912
G9	G1	0.015851
G3	G1	0.013608
G9	G3	0.000000
