G2	G1	10.504639
G2	G3	10.438247
G9	G5	9.339386
G7	G9	9.339274
G4	G5	9.312036
G2	G6	8.297791
G5	G8	8.296425
G1	G4	8.288766
G4	G10	6.247207
G10	G7	5.231581
G3	G6	5.210619
G1	G6	4.205893
G5	G2	4.205456
G5	G9	4.200868
G3	G4	3.426435
G6	G4	3.195434
G10	G9	2.497841
G1	G8	2.340970
G6	G5	2.334272
G5	G3	1.999900
G8	G6	1.547036
G9	G10	1.438817
G8	G2	1.421354
G7	G1	1.415122
G5	G4	1.303401
G8	G3	0.497031
G3	G7	0.384589
G4	G7	0.351203
G4	G9	0.341008
G5	G6	0.309696
G6	G10	0.304247
G8	G1	0.300314
G9	G8	0.296293
G5	G1	0.295055
G8	G4	0.290677
G1	G5	0.288803
G3	G8	0.288488
G2	G7	0.288265
G3	G2	0.279670
G8	G5	0.278615
G5	G10	0.278538
G4	G2	0.277539
G2	G8	0.275617
G7	G4	0.270166
G7	G2	0.263646
G1	G2	0.263130
G3	G10	0.253188
G5	G7	0.248559
G9	G2	0.248422
G4	G8	0.247800
G10	G8	0.241243
G4	G6	0.240885
G1	G9	0.240334
G3	G5	0.236493
G6	G7	0.236265
G1	G7	0.235381
G6	G2	0.231663
G8	G10	0.231157
G9	G6	0.227141
G9	G7	0.225985
G7	G10	0.223209
G7	G3	0.222110
G2	G4	0.213759
G2	G10	0.210628
G10	G4	0.208107
G3	G9	0.207255
G7	G8	0.206961
G7	G5	0.204929
G3	G1	0.203241
G1	G10	0.200983
G2	G5	0.200813
G10	G2	0.197095
G10	G6	0.194422
G6	G8	0.194178
G8	G9	0.192715
G10	G5	0.192628
G9	G4	0.191229
G6	G9	0.190404
G9	G1	0.189192
G10	G1	0.188331
G8	G7	0.186146
G4	G1	0.185456
G2	G9	0.178275
G4	G3	0.170733
G7	G6	0.154492
G6	G1	0.106625
G6	G3	0.029179
G1	G3	0.020040
G10	G3	0.010735
G9	G3	0.000000
